"Periode","Lag","Effect","Cause","PLCMF_Value","Sig_PLCMF","Bound"
"PERIOD_3",11,"region_6","region_3",0.079417,TRUE,0.015464
"PERIOD_3",11,"region_6","region_4",0.090656,TRUE,0.015464
"PERIOD_3",11,"region_6","region_5",0.050427,TRUE,0.015464
"PERIOD_3",11,"region_6","region_6",0.006608,FALSE,0.015464
"PERIOD_3",12,"region_1","region_1",-0.001207,FALSE,0.015464
"PERIOD_3",12,"region_1","region_2",-0.053729,TRUE,0.015464
"PERIOD_3",12,"region_1","region_3",0.070504,TRUE,0.015464
"PERIOD_3",12,"region_1","region_4",0.055765,TRUE,0.015464
"PERIOD_3",12,"region_1","region_5",0.014178,FALSE,0.015464
"PERIOD_3",12,"region_1","region_6",0.061782,TRUE,0.015464
"PERIOD_3",12,"region_2","region_1",-0.114301,TRUE,0.015464
"PERIOD_3",12,"region_2","region_2",-0.024225,TRUE,0.015464
"PERIOD_3",12,"region_2","region_3",0.053113,TRUE,0.015464
"PERIOD_3",12,"region_2","region_4",0.163382,TRUE,0.015464
"PERIOD_3",12,"region_2","region_5",0.028321,TRUE,0.015464
"PERIOD_3",12,"region_2","region_6",0.028909,TRUE,0.015464
"PERIOD_3",12,"region_3","region_1",-0.159142,TRUE,0.015464
"PERIOD_3",12,"region_3","region_2",-0.048713,TRUE,0.015464
"PERIOD_3",12,"region_3","region_3",0.094652,TRUE,0.015464
"PERIOD_3",12,"region_3","region_4",0.182134,TRUE,0.015464
"PERIOD_3",12,"region_3","region_5",0.047913,TRUE,0.015464
"PERIOD_3",12,"region_3","region_6",0.063473,TRUE,0.015464
"PERIOD_3",12,"region_4","region_1",-0.063351,TRUE,0.015464
"PERIOD_3",12,"region_4","region_2",-0.053558,TRUE,0.015464
"PERIOD_3",12,"region_4","region_3",0.019545,TRUE,0.015464
"PERIOD_3",12,"region_4","region_4",0.1414,TRUE,0.015464
"PERIOD_3",12,"region_4","region_5",0.033491,TRUE,0.015464
"PERIOD_3",12,"region_4","region_6",0.023071,TRUE,0.015464
"PERIOD_3",12,"region_5","region_1",-0.0446,TRUE,0.015464
"PERIOD_3",12,"region_5","region_2",-0.054055,TRUE,0.015464
"PERIOD_3",12,"region_5","region_3",0.045166,TRUE,0.015464
"PERIOD_3",12,"region_5","region_4",0.060797,TRUE,0.015464
"PERIOD_3",12,"region_5","region_5",0.046567,TRUE,0.015464
"PERIOD_3",12,"region_5","region_6",0.027378,TRUE,0.015464
"PERIOD_3",12,"region_6","region_1",-0.160345,TRUE,0.015464
"PERIOD_3",12,"region_6","region_2",-0.057956,TRUE,0.015464
"PERIOD_3",12,"region_6","region_3",0.090417,TRUE,0.015464
"PERIOD_3",12,"region_6","region_4",0.183651,TRUE,0.015464
"PERIOD_3",12,"region_6","region_5",0.048407,TRUE,0.015464
"PERIOD_3",12,"region_6","region_6",0.071963,TRUE,0.015464
"PERIOD_3",13,"region_1","region_1",0.065762,TRUE,0.015464
"PERIOD_3",13,"region_1","region_2",-0.024592,TRUE,0.015464
"PERIOD_3",13,"region_1","region_3",-0.074172,TRUE,0.015464
"PERIOD_3",13,"region_1","region_4",0.119597,TRUE,0.015464
"PERIOD_3",13,"region_1","region_5",0.010936,FALSE,0.015464
"PERIOD_3",13,"region_1","region_6",-0.195992,TRUE,0.015464
"PERIOD_3",13,"region_2","region_1",-0.120096,TRUE,0.015464
"PERIOD_3",13,"region_2","region_2",0.032455,TRUE,0.015464
"PERIOD_3",13,"region_2","region_3",0.142167,TRUE,0.015464
"PERIOD_3",13,"region_2","region_4",0.190884,TRUE,0.015464
"PERIOD_3",13,"region_2","region_5",0.073264,TRUE,0.015464
"PERIOD_3",13,"region_2","region_6",-0.09974,TRUE,0.015464
"PERIOD_3",13,"region_3","region_1",-0.134977,TRUE,0.015464
"PERIOD_3",13,"region_3","region_2",0.006058,FALSE,0.015464
"PERIOD_3",13,"region_3","region_3",0.180503,TRUE,0.015464
"PERIOD_3",13,"region_3","region_4",0.304225,TRUE,0.015464
"PERIOD_3",13,"region_3","region_5",0.091448,TRUE,0.015464
"PERIOD_3",13,"region_3","region_6",-0.146839,TRUE,0.015464
"PERIOD_3",13,"region_4","region_1",-0.101946,TRUE,0.015464
"PERIOD_3",13,"region_4","region_2",0.008425,FALSE,0.015464
"PERIOD_3",13,"region_4","region_3",0.095581,TRUE,0.015464
"PERIOD_3",13,"region_4","region_4",0.173549,TRUE,0.015464
"PERIOD_3",13,"region_4","region_5",0.054449,TRUE,0.015464
"PERIOD_3",13,"region_4","region_6",-0.066301,TRUE,0.015464
"PERIOD_3",13,"region_5","region_1",-0.035319,TRUE,0.015464
"PERIOD_3",13,"region_5","region_2",-0.00958,FALSE,0.015464
"PERIOD_3",13,"region_5","region_3",0.040548,TRUE,0.015464
"PERIOD_3",13,"region_5","region_4",0.133866,TRUE,0.015464
"PERIOD_3",13,"region_5","region_5",0.041832,TRUE,0.015464
"PERIOD_3",13,"region_5","region_6",-0.093485,TRUE,0.015464
"PERIOD_3",13,"region_6","region_1",-0.153104,TRUE,0.015464
"PERIOD_3",13,"region_6","region_2",-0.011036,FALSE,0.015464
"PERIOD_3",13,"region_6","region_3",0.198444,TRUE,0.015464
"PERIOD_3",13,"region_6","region_4",0.290896,TRUE,0.015464
"PERIOD_3",13,"region_6","region_5",0.093715,TRUE,0.015464
"PERIOD_3",13,"region_6","region_6",-0.126473,TRUE,0.015464
"PERIOD_3",14,"region_1","region_1",0.005596,FALSE,0.015464
"PERIOD_3",14,"region_1","region_2",-0.028056,TRUE,0.015464
"PERIOD_3",14,"region_1","region_3",-0.007022,FALSE,0.015464
"PERIOD_3",14,"region_1","region_4",-0.009519,FALSE,0.015464
"PERIOD_3",14,"region_1","region_5",0.001109,FALSE,0.015464
"PERIOD_3",14,"region_1","region_6",0.059851,TRUE,0.015464
"PERIOD_3",14,"region_2","region_1",-0.032157,TRUE,0.015464
"PERIOD_3",14,"region_2","region_2",0.059069,TRUE,0.015464
"PERIOD_3",14,"region_2","region_3",-0.052454,TRUE,0.015464
"PERIOD_3",14,"region_2","region_4",0.132685,TRUE,0.015464
"PERIOD_3",14,"region_2","region_5",-0.014608,FALSE,0.015464
"PERIOD_3",14,"region_2","region_6",0.042421,TRUE,0.015464
"PERIOD_3",14,"region_3","region_1",-0.006826,FALSE,0.015464
"PERIOD_3",14,"region_3","region_2",0.004457,FALSE,0.015464
"PERIOD_3",14,"region_3","region_3",-0.068845,TRUE,0.015464
"PERIOD_3",14,"region_3","region_4",0.291865,TRUE,0.015464
"PERIOD_3",14,"region_3","region_5",-0.044449,TRUE,0.015464
"PERIOD_3",14,"region_3","region_6",0.072875,TRUE,0.015464
"PERIOD_3",14,"region_4","region_1",-0.098003,TRUE,0.015464
"PERIOD_3",14,"region_4","region_2",-0.011524,FALSE,0.015464
"PERIOD_3",14,"region_4","region_3",0.057357,TRUE,0.015464
"PERIOD_3",14,"region_4","region_4",0.227589,TRUE,0.015464
"PERIOD_3",14,"region_4","region_5",0.043535,TRUE,0.015464
"PERIOD_3",14,"region_4","region_6",0.025257,TRUE,0.015464
"PERIOD_3",14,"region_5","region_1",-0.056383,TRUE,0.015464
"PERIOD_3",14,"region_5","region_2",-0.004923,FALSE,0.015464
"PERIOD_3",14,"region_5","region_3",-0.020259,TRUE,0.015464
"PERIOD_3",14,"region_5","region_4",0.055992,TRUE,0.015464
"PERIOD_3",14,"region_5","region_5",0.063985,TRUE,0.015464
"PERIOD_3",14,"region_5","region_6",0.029664,TRUE,0.015464
"PERIOD_3",14,"region_6","region_1",-0.033746,TRUE,0.015464
"PERIOD_3",14,"region_6","region_2",0.002166,FALSE,0.015464
"PERIOD_3",14,"region_6","region_3",-0.07559,TRUE,0.015464
"PERIOD_3",14,"region_6","region_4",0.250656,TRUE,0.015464
"PERIOD_3",14,"region_6","region_5",-0.020333,TRUE,0.015464
"PERIOD_3",14,"region_6","region_6",0.093734,TRUE,0.015464
"PERIOD_3",15,"region_1","region_1",-0.007299,FALSE,0.015464
"PERIOD_3",15,"region_1","region_2",-0.059082,TRUE,0.015464
"PERIOD_3",15,"region_1","region_3",0.058681,TRUE,0.015464
"PERIOD_3",15,"region_1","region_4",-0.049875,TRUE,0.015464
"PERIOD_3",15,"region_1","region_5",-0.000697,FALSE,0.015464
"PERIOD_3",15,"region_1","region_6",0.016398,TRUE,0.015464
"PERIOD_3",15,"region_2","region_1",-0.0424,TRUE,0.015464
"PERIOD_3",15,"region_2","region_2",-0.056787,TRUE,0.015464
"PERIOD_3",15,"region_2","region_3",0.0856,TRUE,0.015464
"PERIOD_3",15,"region_2","region_4",-0.069464,TRUE,0.015464
"PERIOD_3",15,"region_2","region_5",0.008592,FALSE,0.015464
"PERIOD_3",15,"region_2","region_6",0.014727,FALSE,0.015464
"PERIOD_3",15,"region_3","region_1",-0.022272,TRUE,0.015464
"PERIOD_3",15,"region_3","region_2",-0.126975,TRUE,0.015464
"PERIOD_3",15,"region_3","region_3",0.084488,TRUE,0.015464
"PERIOD_3",15,"region_3","region_4",-0.112581,TRUE,0.015464
"PERIOD_3",15,"region_3","region_5",0.003645,FALSE,0.015464
"PERIOD_3",15,"region_3","region_6",0.066692,TRUE,0.015464
"PERIOD_3",15,"region_4","region_1",-0.050284,TRUE,0.015464
"PERIOD_3",15,"region_4","region_2",-0.112017,TRUE,0.015464
"PERIOD_3",15,"region_4","region_3",0.179562,TRUE,0.015464
"PERIOD_3",15,"region_4","region_4",0.293023,TRUE,0.015464
"PERIOD_3",15,"region_4","region_5",0.056915,TRUE,0.015464
"PERIOD_3",15,"region_4","region_6",-0.035706,TRUE,0.015464
"PERIOD_3",15,"region_5","region_1",-0.047893,TRUE,0.015464
"PERIOD_3",15,"region_5","region_2",-0.067756,TRUE,0.015464
"PERIOD_3",15,"region_5","region_3",0.073548,TRUE,0.015464
"PERIOD_3",15,"region_5","region_4",0.009007,FALSE,0.015464
"PERIOD_3",15,"region_5","region_5",0.032539,TRUE,0.015464
"PERIOD_3",15,"region_5","region_6",0.036963,TRUE,0.015464
"PERIOD_3",15,"region_6","region_1",-0.04697,TRUE,0.015464
"PERIOD_3",15,"region_6","region_2",-0.136496,TRUE,0.015464
"PERIOD_3",15,"region_6","region_3",0.091977,TRUE,0.015464
"PERIOD_3",15,"region_6","region_4",-0.099365,TRUE,0.015464
"PERIOD_3",15,"region_6","region_5",-0.000313,FALSE,0.015464
"PERIOD_3",15,"region_6","region_6",0.071299,TRUE,0.015464
"PERIOD_3",16,"region_1","region_1",-0.056462,TRUE,0.015464
"PERIOD_3",16,"region_1","region_2",-0.03006,TRUE,0.015464
"PERIOD_3",16,"region_1","region_3",-0.022774,TRUE,0.015464
"PERIOD_3",16,"region_1","region_4",0.011495,FALSE,0.015464
"PERIOD_3",16,"region_1","region_5",-0.003857,FALSE,0.015464
"PERIOD_3",16,"region_1","region_6",0.020113,TRUE,0.015464
"PERIOD_3",16,"region_2","region_1",-0.106713,TRUE,0.015464
"PERIOD_3",16,"region_2","region_2",0.006629,FALSE,0.015464
"PERIOD_3",16,"region_2","region_3",0.083136,TRUE,0.015464
"PERIOD_3",16,"region_2","region_4",-0.008673,FALSE,0.015464
"PERIOD_3",16,"region_2","region_5",-0.020125,TRUE,0.015464
"PERIOD_3",16,"region_2","region_6",0.195975,TRUE,0.015464
"PERIOD_3",16,"region_3","region_1",-0.098221,TRUE,0.015464
"PERIOD_3",16,"region_3","region_2",-0.009278,FALSE,0.015464
"PERIOD_3",16,"region_3","region_3",0.116136,TRUE,0.015464
"PERIOD_3",16,"region_3","region_4",-0.034905,TRUE,0.015464
"PERIOD_3",16,"region_3","region_5",-0.053173,TRUE,0.015464
"PERIOD_3",16,"region_3","region_6",0.256446,TRUE,0.015464
"PERIOD_3",16,"region_4","region_1",-0.016972,TRUE,0.015464
"PERIOD_3",16,"region_4","region_2",-0.014397,FALSE,0.015464
"PERIOD_3",16,"region_4","region_3",-0.039382,TRUE,0.015464
"PERIOD_3",16,"region_4","region_4",0.278662,TRUE,0.015464
"PERIOD_3",16,"region_4","region_5",-0.065373,TRUE,0.015464
"PERIOD_3",16,"region_4","region_6",0.147061,TRUE,0.015464
"PERIOD_3",16,"region_5","region_1",-0.059633,TRUE,0.015464
"PERIOD_3",16,"region_5","region_2",-0.00395,FALSE,0.015464
"PERIOD_3",16,"region_5","region_3",-0.000577,FALSE,0.015464
"PERIOD_3",16,"region_5","region_4",0.046681,TRUE,0.015464
"PERIOD_3",16,"region_5","region_5",0.017133,TRUE,0.015464
"PERIOD_3",16,"region_5","region_6",0.066563,TRUE,0.015464
"PERIOD_3",16,"region_6","region_1",-0.124032,TRUE,0.015464
"PERIOD_3",16,"region_6","region_2",-0.014387,FALSE,0.015464
"PERIOD_3",16,"region_6","region_3",0.116586,TRUE,0.015464
"PERIOD_3",16,"region_6","region_4",-0.048507,TRUE,0.015464
"PERIOD_3",16,"region_6","region_5",-0.035076,TRUE,0.015464
"PERIOD_3",16,"region_6","region_6",0.262732,TRUE,0.015464
