"Periode","Lag","Effect","Cause","PLCMF_Value","PVal_Raw","PVal_BH_Adj","Sig_Raw","Sig_BH"
"PERIOD_2",11,"region_5","region_6",-0.019966,0.011387,0.016747,TRUE,TRUE
"PERIOD_2",11,"region_6","region_1",-0.113357,0,0,TRUE,TRUE
"PERIOD_2",11,"region_6","region_2",0.107402,0,0,TRUE,TRUE
"PERIOD_2",11,"region_6","region_3",-0.01476,0.061374,0.080932,FALSE,FALSE
"PERIOD_2",11,"region_6","region_4",0.044101,0,0,TRUE,TRUE
"PERIOD_2",11,"region_6","region_5",-0.007037,0.37247,0.419685,FALSE,FALSE
"PERIOD_2",12,"region_1","region_2",0.028185,0.000354,0.000627,TRUE,TRUE
"PERIOD_2",12,"region_1","region_3",0.008499,0.281385,0.327827,FALSE,FALSE
"PERIOD_2",12,"region_1","region_4",-0.009394,0.233776,0.277067,FALSE,FALSE
"PERIOD_2",12,"region_1","region_5",0.00887,0.260924,0.305472,FALSE,FALSE
"PERIOD_2",12,"region_1","region_6",-0.064029,0,0,TRUE,TRUE
"PERIOD_2",12,"region_2","region_1",0.031591,6.2e-05,0.000121,TRUE,TRUE
"PERIOD_2",12,"region_2","region_3",0.028095,0.00037,0.000652,TRUE,TRUE
"PERIOD_2",12,"region_2","region_4",-0.018032,0.022289,0.030921,TRUE,TRUE
"PERIOD_2",12,"region_2","region_5",0.029185,0.000216,0.000396,TRUE,TRUE
"PERIOD_2",12,"region_2","region_6",-0.15028,0,0,TRUE,TRUE
"PERIOD_2",12,"region_3","region_1",0.006515,0.408976,0.455472,FALSE,FALSE
"PERIOD_2",12,"region_3","region_2",-0.020771,0.008473,0.01267,TRUE,TRUE
"PERIOD_2",12,"region_3","region_4",0.008219,0.29754,0.342493,FALSE,FALSE
"PERIOD_2",12,"region_3","region_5",0.00542,0.492146,0.534457,FALSE,FALSE
"PERIOD_2",12,"region_3","region_6",-0.024852,0.001633,0.002704,TRUE,TRUE
"PERIOD_2",12,"region_4","region_1",-0.000117,0.988186,0.988186,FALSE,FALSE
"PERIOD_2",12,"region_4","region_2",-0.011921,0.130806,0.164364,FALSE,FALSE
"PERIOD_2",12,"region_4","region_3",0.019219,0.014855,0.021349,TRUE,TRUE
"PERIOD_2",12,"region_4","region_5",0.011721,0.1374,0.171836,FALSE,FALSE
"PERIOD_2",12,"region_4","region_6",-0.045406,0,0,TRUE,TRUE
"PERIOD_2",12,"region_5","region_1",0.007986,0.31146,0.356804,FALSE,FALSE
"PERIOD_2",12,"region_5","region_2",0.053531,0,0,TRUE,TRUE
"PERIOD_2",12,"region_5","region_3",0.030251,0.000126,0.000236,TRUE,TRUE
"PERIOD_2",12,"region_5","region_4",-0.011719,0.137469,0.171836,FALSE,FALSE
"PERIOD_2",12,"region_5","region_6",-0.087256,0,0,TRUE,TRUE
"PERIOD_2",12,"region_6","region_1",0.021015,0.007733,0.011636,TRUE,TRUE
"PERIOD_2",12,"region_6","region_2",0.005871,0.456805,0.500608,FALSE,FALSE
"PERIOD_2",12,"region_6","region_3",0.015062,0.056253,0.074385,FALSE,FALSE
"PERIOD_2",12,"region_6","region_4",-0.003786,0.631298,0.664525,FALSE,FALSE
"PERIOD_2",12,"region_6","region_5",0.006797,0.388954,0.435193,FALSE,FALSE
"PERIOD_2",13,"region_1","region_2",0.075476,0,0,TRUE,TRUE
"PERIOD_2",13,"region_1","region_3",-0.004688,0.552366,0.593145,FALSE,FALSE
"PERIOD_2",13,"region_1","region_4",0.015645,0.047378,0.063346,TRUE,FALSE
"PERIOD_2",13,"region_1","region_5",-0.006145,0.436036,0.481143,FALSE,FALSE
"PERIOD_2",13,"region_1","region_6",-0.063715,0,0,TRUE,TRUE
"PERIOD_2",13,"region_2","region_1",0.018293,0.020423,0.028664,TRUE,TRUE
"PERIOD_2",13,"region_2","region_3",0.025457,0.001253,0.002089,TRUE,TRUE
"PERIOD_2",13,"region_2","region_4",0.034549,1.2e-05,2.5e-05,TRUE,TRUE
"PERIOD_2",13,"region_2","region_5",0.027083,0.000598,0.001044,TRUE,TRUE
"PERIOD_2",13,"region_2","region_6",-0.130237,0,0,TRUE,TRUE
"PERIOD_2",13,"region_3","region_1",-0.024522,0.001884,0.003086,TRUE,TRUE
"PERIOD_2",13,"region_3","region_2",-0.014237,0.071153,0.092808,FALSE,FALSE
"PERIOD_2",13,"region_3","region_4",0.056162,0,0,TRUE,TRUE
"PERIOD_2",13,"region_3","region_5",0.004611,0.55897,0.598896,FALSE,FALSE
"PERIOD_2",13,"region_3","region_6",-0.018061,0.022075,0.030713,TRUE,TRUE
"PERIOD_2",13,"region_4","region_1",-0.000934,0.905754,0.913365,FALSE,FALSE
"PERIOD_2",13,"region_4","region_2",-0.007411,0.347551,0.394384,FALSE,FALSE
"PERIOD_2",13,"region_4","region_3",0.045822,0,0,TRUE,TRUE
"PERIOD_2",13,"region_4","region_5",0.026245,0.00088,0.001503,TRUE,TRUE
"PERIOD_2",13,"region_4","region_6",-0.06834,0,0,TRUE,TRUE
"PERIOD_2",13,"region_5","region_1",-0.002301,0.770585,0.793736,FALSE,FALSE
"PERIOD_2",13,"region_5","region_2",0.039115,1e-06,2e-06,TRUE,TRUE
"PERIOD_2",13,"region_5","region_3",-0.005345,0.498148,0.537995,FALSE,FALSE
"PERIOD_2",13,"region_5","region_4",0.034345,1.3e-05,2.8e-05,TRUE,TRUE
"PERIOD_2",13,"region_5","region_6",-0.075463,0,0,TRUE,TRUE
"PERIOD_2",13,"region_6","region_1",-0.023719,0.002645,0.00426,TRUE,TRUE
"PERIOD_2",13,"region_6","region_2",0.020857,0.008205,0.012308,TRUE,TRUE
"PERIOD_2",13,"region_6","region_3",0.034113,1.5e-05,3.1e-05,TRUE,TRUE
"PERIOD_2",13,"region_6","region_4",0.052714,0,0,TRUE,TRUE
"PERIOD_2",13,"region_6","region_5",0.021864,0.005585,0.008593,TRUE,TRUE
"PERIOD_2",14,"region_1","region_2",-0.023503,0.002893,0.004645,TRUE,TRUE
"PERIOD_2",14,"region_1","region_3",0.024704,0.001742,0.002873,TRUE,TRUE
"PERIOD_2",14,"region_1","region_4",0.020408,0.009695,0.014452,TRUE,TRUE
"PERIOD_2",14,"region_1","region_5",0.022572,0.004224,0.006605,TRUE,TRUE
"PERIOD_2",14,"region_1","region_6",-0.031803,5.6e-05,0.000108,TRUE,TRUE
"PERIOD_2",14,"region_2","region_1",0.040312,0,1e-06,TRUE,TRUE
"PERIOD_2",14,"region_2","region_3",0.038188,1e-06,3e-06,TRUE,TRUE
"PERIOD_2",14,"region_2","region_4",0.037432,2e-06,5e-06,TRUE,TRUE
"PERIOD_2",14,"region_2","region_5",0.015894,0.043962,0.059274,TRUE,FALSE
"PERIOD_2",14,"region_2","region_6",-0.119188,0,0,TRUE,TRUE
"PERIOD_2",14,"region_3","region_1",0.010711,0.174614,0.212189,FALSE,FALSE
"PERIOD_2",14,"region_3","region_2",-0.026041,0.000965,0.001637,TRUE,TRUE
"PERIOD_2",14,"region_3","region_4",0.064945,0,0,TRUE,TRUE
"PERIOD_2",14,"region_3","region_5",0.043622,0,0,TRUE,TRUE
"PERIOD_2",14,"region_3","region_6",-0.034458,1.3e-05,2.6e-05,TRUE,TRUE
"PERIOD_2",14,"region_4","region_1",-0.011275,0.152986,0.18733,FALSE,FALSE
"PERIOD_2",14,"region_4","region_2",-0.018127,0.02159,0.030126,TRUE,TRUE
"PERIOD_2",14,"region_4","region_3",0.074706,0,0,TRUE,TRUE
"PERIOD_2",14,"region_4","region_5",0.028993,0.000238,0.000433,TRUE,TRUE
"PERIOD_2",14,"region_4","region_6",-0.031325,7.2e-05,0.000138,TRUE,TRUE
"PERIOD_2",14,"region_5","region_1",0.002352,0.765656,0.790354,FALSE,FALSE
"PERIOD_2",14,"region_5","region_2",0.041901,0,0,TRUE,TRUE
"PERIOD_2",14,"region_5","region_3",0.044421,0,0,TRUE,TRUE
"PERIOD_2",14,"region_5","region_4",0.043262,0,0,TRUE,TRUE
"PERIOD_2",14,"region_5","region_6",-0.07195,0,0,TRUE,TRUE
"PERIOD_2",14,"region_6","region_1",0.019619,0.012897,0.018873,TRUE,TRUE
"PERIOD_2",14,"region_6","region_2",-0.031621,6.1e-05,0.000119,TRUE,TRUE
"PERIOD_2",14,"region_6","region_3",0.046895,0,0,TRUE,TRUE
"PERIOD_2",14,"region_6","region_4",0.049376,0,0,TRUE,TRUE
"PERIOD_2",14,"region_6","region_5",0.032821,3.2e-05,6.3e-05,TRUE,TRUE
"PERIOD_2",15,"region_1","region_2",-0.019438,0.013751,0.019881,TRUE,TRUE
"PERIOD_2",15,"region_1","region_3",0.00417,0.597154,0.634146,FALSE,FALSE
"PERIOD_2",15,"region_1","region_4",0.027784,0.000429,0.000755,TRUE,TRUE
"PERIOD_2",15,"region_1","region_5",0.010093,0.200798,0.241562,FALSE,FALSE
"PERIOD_2",15,"region_1","region_6",-0.024597,0.001824,0.002999,TRUE,TRUE
"PERIOD_2",15,"region_2","region_1",-0.011642,0.140058,0.174166,FALSE,FALSE
"PERIOD_2",15,"region_2","region_3",0.001243,0.874806,0.88588,FALSE,FALSE
"PERIOD_2",15,"region_2","region_4",0.052721,0,0,TRUE,TRUE
"PERIOD_2",15,"region_2","region_5",0.001192,0.879946,0.889209,FALSE,FALSE
"PERIOD_2",15,"region_2","region_6",0.012072,0.126009,0.159169,FALSE,FALSE
"PERIOD_2",15,"region_3","region_1",-0.043157,0,0,TRUE,TRUE
"PERIOD_2",15,"region_3","region_2",-0.029298,0.000205,0.000376,TRUE,TRUE
"PERIOD_2",15,"region_3","region_4",0.082718,0,0,TRUE,TRUE
"PERIOD_2",15,"region_3","region_5",0.002544,0.747095,0.777887,FALSE,FALSE
"PERIOD_2",15,"region_3","region_6",0.039373,1e-06,1e-06,TRUE,TRUE
"PERIOD_2",15,"region_4","region_1",-0.065381,0,0,TRUE,TRUE
"PERIOD_2",15,"region_4","region_2",-0.062663,0,0,TRUE,TRUE
"PERIOD_2",15,"region_4","region_3",0.038829,1e-06,2e-06,TRUE,TRUE
"PERIOD_2",15,"region_4","region_5",0.008219,0.297541,0.342493,FALSE,FALSE
"PERIOD_2",15,"region_4","region_6",0.040617,0,1e-06,TRUE,TRUE
"PERIOD_2",15,"region_5","region_1",-0.00562,0.476297,0.52078,FALSE,FALSE
"PERIOD_2",15,"region_5","region_2",-0.049319,0,0,TRUE,TRUE
"PERIOD_2",15,"region_5","region_3",0.005396,0.494048,0.535311,FALSE,FALSE
"PERIOD_2",15,"region_5","region_4",0.05053,0,0,TRUE,TRUE
"PERIOD_2",15,"region_5","region_6",0.015511,0.049314,0.065752,TRUE,FALSE
"PERIOD_2",15,"region_6","region_1",-0.063225,0,0,TRUE,TRUE
"PERIOD_2",15,"region_6","region_2",-0.016303,0.038803,0.052614,TRUE,FALSE
"PERIOD_2",15,"region_6","region_3",0.006847,0.385513,0.432352,FALSE,FALSE
"PERIOD_2",15,"region_6","region_4",0.076144,0,0,TRUE,TRUE
"PERIOD_2",15,"region_6","region_5",-0.000784,0.92088,0.926672,FALSE,FALSE
"PERIOD_2",16,"region_1","region_2",-0.075531,0,0,TRUE,TRUE
"PERIOD_2",16,"region_1","region_3",-0.019514,0.013389,0.019534,TRUE,TRUE
"PERIOD_2",16,"region_1","region_4",0.00198,0.801832,0.820638,FALSE,FALSE
"PERIOD_2",16,"region_1","region_5",-0.041622,0,0,TRUE,TRUE
"PERIOD_2",16,"region_1","region_6",0.064592,0,0,TRUE,TRUE
"PERIOD_2",16,"region_2","region_1",-0.020342,0.00993,0.014756,TRUE,TRUE
"PERIOD_2",16,"region_2","region_3",-0.015331,0.052009,0.068962,FALSE,FALSE
"PERIOD_2",16,"region_2","region_4",0.051493,0,0,TRUE,TRUE
"PERIOD_2",16,"region_2","region_5",-0.035701,6e-06,1.3e-05,TRUE,TRUE
"PERIOD_2",16,"region_2","region_6",0.022129,0.005036,0.007798,TRUE,TRUE
"PERIOD_2",16,"region_3","region_1",-0.039042,1e-06,2e-06,TRUE,TRUE
"PERIOD_2",16,"region_3","region_2",-0.011572,0.142475,0.176257,FALSE,FALSE
"PERIOD_2",16,"region_3","region_4",0.097095,0,0,TRUE,TRUE
"PERIOD_2",16,"region_3","region_5",-0.021941,0.00542,0.008366,TRUE,TRUE
"PERIOD_2",16,"region_3","region_6",0.048845,0,0,TRUE,TRUE
"PERIOD_2",16,"region_4","region_1",-0.056932,0,0,TRUE,TRUE
"PERIOD_2",16,"region_4","region_2",-0.022427,0.004477,0.006954,TRUE,TRUE
"PERIOD_2",16,"region_4","region_3",-0.021279,0.006998,0.010578,TRUE,TRUE
"PERIOD_2",16,"region_4","region_5",-0.033146,2.7e-05,5.4e-05,TRUE,TRUE
"PERIOD_2",16,"region_4","region_6",0.045188,0,0,TRUE,TRUE
"PERIOD_2",16,"region_5","region_1",-0.025724,0.001113,0.001867,TRUE,TRUE
"PERIOD_2",16,"region_5","region_2",-0.021275,0.007008,0.010578,TRUE,TRUE
"PERIOD_2",16,"region_5","region_3",-0.006415,0.416183,0.462425,FALSE,FALSE
"PERIOD_2",16,"region_5","region_4",0.057679,0,0,TRUE,TRUE
"PERIOD_2",16,"region_5","region_6",0.029675,0.000169,0.000314,TRUE,TRUE
"PERIOD_2",16,"region_6","region_1",-0.076515,0,0,TRUE,TRUE
"PERIOD_2",16,"region_6","region_2",0.026619,0.000742,0.001285,TRUE,TRUE
"PERIOD_2",16,"region_6","region_3",-0.031166,7.8e-05,0.000149,TRUE,TRUE
"PERIOD_2",16,"region_6","region_4",0.079272,0,0,TRUE,TRUE
"PERIOD_2",16,"region_6","region_5",-0.046859,0,0,TRUE,TRUE
