"Periode","Lag","Effect","Cause","PLCMF_Value","Sig_PLCMF","Bound"
"PERIOD_1",11,"region_6","region_3",0.08816,TRUE,0.015464
"PERIOD_1",11,"region_6","region_4",0.006451,FALSE,0.015464
"PERIOD_1",11,"region_6","region_5",-0.004257,FALSE,0.015464
"PERIOD_1",11,"region_6","region_6",0.106889,TRUE,0.015464
"PERIOD_1",12,"region_1","region_1",0.009002,FALSE,0.015464
"PERIOD_1",12,"region_1","region_2",-0.011949,FALSE,0.015464
"PERIOD_1",12,"region_1","region_3",-0.020802,TRUE,0.015464
"PERIOD_1",12,"region_1","region_4",0.074861,TRUE,0.015464
"PERIOD_1",12,"region_1","region_5",0.000558,FALSE,0.015464
"PERIOD_1",12,"region_1","region_6",-0.074906,TRUE,0.015464
"PERIOD_1",12,"region_2","region_1",0.000115,FALSE,0.015464
"PERIOD_1",12,"region_2","region_2",0.038353,TRUE,0.015464
"PERIOD_1",12,"region_2","region_3",-0.012361,FALSE,0.015464
"PERIOD_1",12,"region_2","region_4",0.125033,TRUE,0.015464
"PERIOD_1",12,"region_2","region_5",0.015361,FALSE,0.015464
"PERIOD_1",12,"region_2","region_6",-0.102546,TRUE,0.015464
"PERIOD_1",12,"region_3","region_1",-0.037934,TRUE,0.015464
"PERIOD_1",12,"region_3","region_2",-0.101357,TRUE,0.015464
"PERIOD_1",12,"region_3","region_3",0.050818,TRUE,0.015464
"PERIOD_1",12,"region_3","region_4",0.036071,TRUE,0.015464
"PERIOD_1",12,"region_3","region_5",-0.018712,TRUE,0.015464
"PERIOD_1",12,"region_3","region_6",0.036821,TRUE,0.015464
"PERIOD_1",12,"region_4","region_1",0.041451,TRUE,0.015464
"PERIOD_1",12,"region_4","region_2",-0.008103,FALSE,0.015464
"PERIOD_1",12,"region_4","region_3",0.034963,TRUE,0.015464
"PERIOD_1",12,"region_4","region_4",0.193926,TRUE,0.015464
"PERIOD_1",12,"region_4","region_5",0.064999,TRUE,0.015464
"PERIOD_1",12,"region_4","region_6",-0.108265,TRUE,0.015464
"PERIOD_1",12,"region_5","region_1",0.020022,TRUE,0.015464
"PERIOD_1",12,"region_5","region_2",-0.022093,TRUE,0.015464
"PERIOD_1",12,"region_5","region_3",-0.003674,FALSE,0.015464
"PERIOD_1",12,"region_5","region_4",0.069357,TRUE,0.015464
"PERIOD_1",12,"region_5","region_5",0.064634,TRUE,0.015464
"PERIOD_1",12,"region_5","region_6",-0.08862,TRUE,0.015464
"PERIOD_1",12,"region_6","region_1",-0.076584,TRUE,0.015464
"PERIOD_1",12,"region_6","region_2",-0.10878,TRUE,0.015464
"PERIOD_1",12,"region_6","region_3",0.026831,TRUE,0.015464
"PERIOD_1",12,"region_6","region_4",0.088447,TRUE,0.015464
"PERIOD_1",12,"region_6","region_5",-0.005228,FALSE,0.015464
"PERIOD_1",12,"region_6","region_6",0.030875,TRUE,0.015464
"PERIOD_1",13,"region_1","region_1",-0.027407,TRUE,0.015464
"PERIOD_1",13,"region_1","region_2",-0.022557,TRUE,0.015464
"PERIOD_1",13,"region_1","region_3",0.001898,FALSE,0.015464
"PERIOD_1",13,"region_1","region_4",0.065463,TRUE,0.015464
"PERIOD_1",13,"region_1","region_5",0.011473,FALSE,0.015464
"PERIOD_1",13,"region_1","region_6",-0.053408,TRUE,0.015464
"PERIOD_1",13,"region_2","region_1",-0.039861,TRUE,0.015464
"PERIOD_1",13,"region_2","region_2",0.043801,TRUE,0.015464
"PERIOD_1",13,"region_2","region_3",0.008842,FALSE,0.015464
"PERIOD_1",13,"region_2","region_4",0.115407,TRUE,0.015464
"PERIOD_1",13,"region_2","region_5",0.015246,FALSE,0.015464
"PERIOD_1",13,"region_2","region_6",-0.065453,TRUE,0.015464
"PERIOD_1",13,"region_3","region_1",0.000636,FALSE,0.015464
"PERIOD_1",13,"region_3","region_2",-0.066267,TRUE,0.015464
"PERIOD_1",13,"region_3","region_3",0.043029,TRUE,0.015464
"PERIOD_1",13,"region_3","region_4",0.095814,TRUE,0.015464
"PERIOD_1",13,"region_3","region_5",0.026514,TRUE,0.015464
"PERIOD_1",13,"region_3","region_6",-0.038153,TRUE,0.015464
"PERIOD_1",13,"region_4","region_1",0.032311,TRUE,0.015464
"PERIOD_1",13,"region_4","region_2",-0.00172,FALSE,0.015464
"PERIOD_1",13,"region_4","region_3",0.028035,TRUE,0.015464
"PERIOD_1",13,"region_4","region_4",0.23749,TRUE,0.015464
"PERIOD_1",13,"region_4","region_5",0.051079,TRUE,0.015464
"PERIOD_1",13,"region_4","region_6",-0.053732,TRUE,0.015464
"PERIOD_1",13,"region_5","region_1",0.013513,FALSE,0.015464
"PERIOD_1",13,"region_5","region_2",0.002321,FALSE,0.015464
"PERIOD_1",13,"region_5","region_3",0.02122,TRUE,0.015464
"PERIOD_1",13,"region_5","region_4",0.089044,TRUE,0.015464
"PERIOD_1",13,"region_5","region_5",0.043712,TRUE,0.015464
"PERIOD_1",13,"region_5","region_6",-0.088029,TRUE,0.015464
"PERIOD_1",13,"region_6","region_1",-0.035466,TRUE,0.015464
"PERIOD_1",13,"region_6","region_2",-0.077442,TRUE,0.015464
"PERIOD_1",13,"region_6","region_3",0.036295,TRUE,0.015464
"PERIOD_1",13,"region_6","region_4",0.111382,TRUE,0.015464
"PERIOD_1",13,"region_6","region_5",0.017473,TRUE,0.015464
"PERIOD_1",13,"region_6","region_6",-0.005386,FALSE,0.015464
"PERIOD_1",14,"region_1","region_1",-0.006216,FALSE,0.015464
"PERIOD_1",14,"region_1","region_2",0.024164,TRUE,0.015464
"PERIOD_1",14,"region_1","region_3",-0.002122,FALSE,0.015464
"PERIOD_1",14,"region_1","region_4",0.085087,TRUE,0.015464
"PERIOD_1",14,"region_1","region_5",0.018599,TRUE,0.015464
"PERIOD_1",14,"region_1","region_6",-0.113738,TRUE,0.015464
"PERIOD_1",14,"region_2","region_1",-0.037704,TRUE,0.015464
"PERIOD_1",14,"region_2","region_2",0.071054,TRUE,0.015464
"PERIOD_1",14,"region_2","region_3",-0.023906,TRUE,0.015464
"PERIOD_1",14,"region_2","region_4",0.128545,TRUE,0.015464
"PERIOD_1",14,"region_2","region_5",0.018208,TRUE,0.015464
"PERIOD_1",14,"region_2","region_6",-0.108044,TRUE,0.015464
"PERIOD_1",14,"region_3","region_1",-0.002185,FALSE,0.015464
"PERIOD_1",14,"region_3","region_2",0.00367,FALSE,0.015464
"PERIOD_1",14,"region_3","region_3",0.031262,TRUE,0.015464
"PERIOD_1",14,"region_3","region_4",0.14641,TRUE,0.015464
"PERIOD_1",14,"region_3","region_5",0.046923,TRUE,0.015464
"PERIOD_1",14,"region_3","region_6",-0.103191,TRUE,0.015464
"PERIOD_1",14,"region_4","region_1",0.043948,TRUE,0.015464
"PERIOD_1",14,"region_4","region_2",0.050034,TRUE,0.015464
"PERIOD_1",14,"region_4","region_3",0.004345,FALSE,0.015464
"PERIOD_1",14,"region_4","region_4",0.288976,TRUE,0.015464
"PERIOD_1",14,"region_4","region_5",0.061367,TRUE,0.015464
"PERIOD_1",14,"region_4","region_6",-0.100887,TRUE,0.015464
"PERIOD_1",14,"region_5","region_1",0.007068,FALSE,0.015464
"PERIOD_1",14,"region_5","region_2",0.028338,TRUE,0.015464
"PERIOD_1",14,"region_5","region_3",0.03833,TRUE,0.015464
"PERIOD_1",14,"region_5","region_4",0.126897,TRUE,0.015464
"PERIOD_1",14,"region_5","region_5",0.053815,TRUE,0.015464
"PERIOD_1",14,"region_5","region_6",-0.115513,TRUE,0.015464
"PERIOD_1",14,"region_6","region_1",-0.049015,TRUE,0.015464
"PERIOD_1",14,"region_6","region_2",0.012755,FALSE,0.015464
"PERIOD_1",14,"region_6","region_3",0.007077,FALSE,0.015464
"PERIOD_1",14,"region_6","region_4",0.164547,TRUE,0.015464
"PERIOD_1",14,"region_6","region_5",0.046926,TRUE,0.015464
"PERIOD_1",14,"region_6","region_6",-0.094796,TRUE,0.015464
"PERIOD_1",15,"region_1","region_1",-0.092696,TRUE,0.015464
"PERIOD_1",15,"region_1","region_2",-0.009049,FALSE,0.015464
"PERIOD_1",15,"region_1","region_3",0.051,TRUE,0.015464
"PERIOD_1",15,"region_1","region_4",0.032897,TRUE,0.015464
"PERIOD_1",15,"region_1","region_5",-0.02059,TRUE,0.015464
"PERIOD_1",15,"region_1","region_6",0.064402,TRUE,0.015464
"PERIOD_1",15,"region_2","region_1",-0.137645,TRUE,0.015464
"PERIOD_1",15,"region_2","region_2",0.022277,TRUE,0.015464
"PERIOD_1",15,"region_2","region_3",0.020488,TRUE,0.015464
"PERIOD_1",15,"region_2","region_4",0.060776,TRUE,0.015464
"PERIOD_1",15,"region_2","region_5",-0.023323,TRUE,0.015464
"PERIOD_1",15,"region_2","region_6",0.099276,TRUE,0.015464
"PERIOD_1",15,"region_3","region_1",-0.130455,TRUE,0.015464
"PERIOD_1",15,"region_3","region_2",-0.037834,TRUE,0.015464
"PERIOD_1",15,"region_3","region_3",0.053552,TRUE,0.015464
"PERIOD_1",15,"region_3","region_4",0.122381,TRUE,0.015464
"PERIOD_1",15,"region_3","region_5",0.009578,FALSE,0.015464
"PERIOD_1",15,"region_3","region_6",0.187432,TRUE,0.015464
"PERIOD_1",15,"region_4","region_1",-0.0791,TRUE,0.015464
"PERIOD_1",15,"region_4","region_2",0.001433,FALSE,0.015464
"PERIOD_1",15,"region_4","region_3",0.036859,TRUE,0.015464
"PERIOD_1",15,"region_4","region_4",0.201438,TRUE,0.015464
"PERIOD_1",15,"region_4","region_5",0.002269,FALSE,0.015464
"PERIOD_1",15,"region_4","region_6",0.139613,TRUE,0.015464
"PERIOD_1",15,"region_5","region_1",-0.078494,TRUE,0.015464
"PERIOD_1",15,"region_5","region_2",-0.021567,TRUE,0.015464
"PERIOD_1",15,"region_5","region_3",0.043835,TRUE,0.015464
"PERIOD_1",15,"region_5","region_4",0.062271,TRUE,0.015464
"PERIOD_1",15,"region_5","region_5",0.022133,TRUE,0.015464
"PERIOD_1",15,"region_5","region_6",0.06939,TRUE,0.015464
"PERIOD_1",15,"region_6","region_1",-0.169103,TRUE,0.015464
"PERIOD_1",15,"region_6","region_2",-0.054687,TRUE,0.015464
"PERIOD_1",15,"region_6","region_3",0.061613,TRUE,0.015464
"PERIOD_1",15,"region_6","region_4",0.091181,TRUE,0.015464
"PERIOD_1",15,"region_6","region_5",0.002074,FALSE,0.015464
"PERIOD_1",15,"region_6","region_6",0.225805,TRUE,0.015464
"PERIOD_1",16,"region_1","region_1",-0.040836,TRUE,0.015464
"PERIOD_1",16,"region_1","region_2",0.009562,FALSE,0.015464
"PERIOD_1",16,"region_1","region_3",-0.018274,TRUE,0.015464
"PERIOD_1",16,"region_1","region_4",0.024192,TRUE,0.015464
"PERIOD_1",16,"region_1","region_5",-0.009142,FALSE,0.015464
"PERIOD_1",16,"region_1","region_6",-0.012161,FALSE,0.015464
"PERIOD_1",16,"region_2","region_1",-0.182982,TRUE,0.015464
"PERIOD_1",16,"region_2","region_2",-0.047753,TRUE,0.015464
"PERIOD_1",16,"region_2","region_3",0.022386,TRUE,0.015464
"PERIOD_1",16,"region_2","region_4",-0.004389,FALSE,0.015464
"PERIOD_1",16,"region_2","region_5",-0.046617,TRUE,0.015464
"PERIOD_1",16,"region_2","region_6",0.14454,TRUE,0.015464
"PERIOD_1",16,"region_3","region_1",-0.18047,TRUE,0.015464
"PERIOD_1",16,"region_3","region_2",-0.150617,TRUE,0.015464
"PERIOD_1",16,"region_3","region_3",0.081674,TRUE,0.015464
"PERIOD_1",16,"region_3","region_4",-0.000589,FALSE,0.015464
"PERIOD_1",16,"region_3","region_5",-0.039019,TRUE,0.015464
"PERIOD_1",16,"region_3","region_6",0.310823,TRUE,0.015464
"PERIOD_1",16,"region_4","region_1",-0.062983,TRUE,0.015464
"PERIOD_1",16,"region_4","region_2",0.01164,FALSE,0.015464
"PERIOD_1",16,"region_4","region_3",-0.04907,TRUE,0.015464
"PERIOD_1",16,"region_4","region_4",0.160273,TRUE,0.015464
"PERIOD_1",16,"region_4","region_5",-0.028558,TRUE,0.015464
"PERIOD_1",16,"region_4","region_6",0.018125,TRUE,0.015464
"PERIOD_1",16,"region_5","region_1",-0.052944,TRUE,0.015464
"PERIOD_1",16,"region_5","region_2",-0.018485,TRUE,0.015464
"PERIOD_1",16,"region_5","region_3",0.015024,FALSE,0.015464
"PERIOD_1",16,"region_5","region_4",0.045802,TRUE,0.015464
"PERIOD_1",16,"region_5","region_5",0.001162,FALSE,0.015464
"PERIOD_1",16,"region_5","region_6",0.012415,FALSE,0.015464
"PERIOD_1",16,"region_6","region_1",-0.223756,TRUE,0.015464
"PERIOD_1",16,"region_6","region_2",-0.193134,TRUE,0.015464
"PERIOD_1",16,"region_6","region_3",0.107518,TRUE,0.015464
"PERIOD_1",16,"region_6","region_4",-0.035432,TRUE,0.015464
"PERIOD_1",16,"region_6","region_5",-0.053262,TRUE,0.015464
"PERIOD_1",16,"region_6","region_6",0.341721,TRUE,0.015464
